Rooms,Footage,Rent,address,title,description,street,city,canton,Address_Latitude,Address_Longitude,City_Latitude,City_Longitude,Distance_to_City_Center(km)
1.5,35,1800,"Salachstrasse 2, 6438 Ibach, SZ",«Möbilierte 1.5 Zimmer Wohnung an zentraler Lage in Ibach SZ ab Juni»,,Salachstrasse 2,6438 Ibach,SZ,47.01019955,8.64373686981843,47.0111283,8.6451434,0.14845136013523189
2.5,48,1930,"Kleinstadt 2b, 6440 Brunnen, SZ",«Neubau-Gartenwohnung im Zentrum von Brunnen»,,Kleinstadt 2b,6440 Brunnen,SZ,46.9949602,8.6052819,46.9940439,8.6054085,0.10233933016170745
1.5,28,1510,"Kleinstadt 2b, 6440 Brunnen, SZ",«Erstbezug: Studio mit Gartensitzplatz»,,Kleinstadt 2b,6440 Brunnen,SZ,46.9949602,8.6052819,46.9940439,8.6054085,0.10233933016170745
4.5,154,2250,"Muotastrasse 2, 6436 Ried (Muotathal), SZ",«Grosszügiges Wohnen»,,Muotastrasse 2,6436 Ried (Muotathal),SZ,46.98800060000001,8.704101855263033,46.9877561,8.7113503,0.5504805161310611
2.0,45,1500,"Glarnerstrasse 25a, 8854 Siebnen, SZ",«Gestalten Sie Ihre eigenen vier Wände»,"Per 01.06.2023 vermieten wir diese schöne 2.0-Zimmerwohnung in Siebnen.Die Wohnung bietet Ihnen folgende Annehmlichkeiten:Wohnzimmer und Schlafzimmer sowie Küche mit ParkettbodenBadezimmer mit pflegeleichtem PlattenbodenGrosses Wohnzimmer mit viel TageslichtHelles und geräumiges SchlafzimmerKüche mit Glaskeramikherd, Geschirrspüler, Backofen und ausreichend Stauraum für Ihre KüchenutensilienBadezimmer mit WC, Lavabo, Spiegelschrank und DuscheTrockenraum zur MitbenutzungEigenes KellerabteilUmgebung:Einkaufsmöglichkeiten verschiedenster Art errei",Glarnerstrasse 25a,8854 Siebnen,SZ,47.1756972,8.9010514,47.1755353,8.8987142,0.17757250042492367
3.5,106,2200,"Sonnengarten 3, 8862 Schübelbach, SZ",«Topmoderne Dachwohnung in sehr gepflegten Mehrfamilienhaus»,,Sonnengarten 3,8862 Schübelbach,SZ,47.1748958,8.9402221,47.17429218268398,8.928968373376623,0.853274801057192
2.5,49,1620,"Steinerstrasse 33, 6430 Schwyz, SZ",«2.5-Zimmerwohnung mit Gartensitzplatz und Blick auf den Fronalpstock»,,Steinerstrasse 33,6430 Schwyz,SZ,47.02662055,8.6422499140625,47.0571976,8.7222073,6.947591740494373
4.5,90,1900,"6430 Schwyz, SZ",«Wohnung mit Blick auf den Mythen»,,,6430 Schwyz,SZ,47.02339008811075,8.65402231034202,47.0571976,8.7222073,6.389720204045674
3.0,121,2450,"Satteleggstrasse 7, 8857 Vorderthal, SZ",«Dachwohnung mit Charme»,,Satteleggstrasse 7,8857 Vorderthal,SZ,47.1316146,8.8739954,47.1220234,8.9008631,2.295458784079812
2.5,57,2390,"6440 Brunnen, SZ","«CHIC UND MODERN, MIT SEESICHT»","Dieses Objekt befindet sich in einem Neubau mit bester Anbindung an ÖV und Infrastruktur. Der Grundriss ist ideal eingeteilt und bietet Ihnen eine offene, grosszügige und moderne Küche, die mit den neusten Geräten und Materialien ausgestattet wurde. Das Badezimmer verfügt über eine Wanne sowie eine begehbare Dusche. Auf dem Balkon werden Sie mit einem fantastischen Blick über den Urnersee verwöhnt. Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- Parkett Eiche hell- Balkon mit Blick auf den Urnersee - Einbauschränke im Flu",,6440 Brunnen,SZ,46.99141155,8.60952164325143,46.9940439,8.6054085,0.42777996385966727
3.5,86,2130,"Büelstrasse 4, 8863 Buttikon SZ, SZ",«Grosszügige Attikawohnung mit Garage *Erstbezug nach Renovation»,,Büelstrasse 4,8863 Buttikon SZ,SZ,47.174705450000005,8.955926796946834,47.1753177,8.9469928,0.6787081377673593
1.0,40,2915,"Wilenstr. 4, 8832 Wollerau, SZ",«Furnished and serviced apartments»,"We rent this attractive furnished apartment nearby of the Lake Zurich.Here are the highlights at a glance: - Unique location at Lake Zurich , low-tax community, central location- Entire flat with parquet floor , high quality basic furniture - Multi-media socket, free WiFi, TV set, air conditioning- Working surface and terrace- Bi-weekly bed and laundry service included - Bi-weekly apartment cleaning service included - Short-term rental possible (minimum rental period 1 month)- Parking spaces (CHF 75) and garage parking spaces (CHF 130) Die High",Wilenstr. 4,8832 Wollerau,SZ,47.19686965,8.724271113913307,47.1957261,8.7194595,0.38514120347442715
2.5,65,1700,"Mühlestrasse 6a, 8864 Reichenburg, SZ",«Hier fühlen Sie sich wohl»,,Mühlestrasse 6a,8864 Reichenburg,SZ,47.172213,8.9740346,47.1691793,8.9754615,0.35415704851352603
4.5,126,2550,"Mühlestrasse 6a, 8864 Reichenburg, SZ",«Ihr neues Zuhause»,,Mühlestrasse 6a,8864 Reichenburg,SZ,47.172213,8.9740346,47.1691793,8.9754615,0.35415704851352603
3.5,103,2250,"Mühlestrasse 6a, 8864 Reichenburg, SZ",«Diese Wohnung wartet auf Sie»,,Mühlestrasse 6a,8864 Reichenburg,SZ,47.172213,8.9740346,47.1691793,8.9754615,0.35415704851352603
5.5,131,2535,"Rubiswilstrasse 11b, 6438 Ibach, SZ",«5.5-Zimmer-Maisonettewohnung an zentraler Lage»,,Rubiswilstrasse 11b,6438 Ibach,SZ,47.0162511,8.6471436,47.0111283,8.6451434,0.5894693138239542
3.5,85,1950,"Steineggerhof 4, 8855 Wangen SZ, SZ",«Grosszügig Wohnen im Grünen»,"Wir vermieten per 1. Mai 2023 eine tolle 3.5 Zimmer-Wohung an ruhiger und dennoch zentraler Lage. Die Wohnung befindet sich in einem familiären Quartier. Einkaufsmöglichkeiten befinden sich in unmittelbarer Nähe.Die Wohnung bietet Ihnen folgende Highlights:- Wohnzimmer, Korridor und Nasszellen mit Plattenboden- Zimmer mit langriemigen Eichenparkett- Dusche/ WC mit Waschturm- Sepatartes Bad/WC mit Badewanne- Sonniger und grosszügiger BalkonEinstellhallenplätze können für CHF 120.- pro Monat dazugemietet werden.**Bilder sind nicht objektspezifisc",Steineggerhof 4,8855 Wangen SZ,SZ,47.1895727,8.895484932825202,47.1923115,8.8953915,0.3046224903615739
3.5,80,2100,"Tschuopisstrasse 23, 8852 Altendorf, SZ",«3.5 Zimmer Neubauwohnung mit Ausblick auf die Berge in ruhiger Lage!»,,Tschuopisstrasse 23,8852 Altendorf,SZ,47.1819912,8.845575830213036,47.1916374,8.8294983,1.6206886154993534
3.5,93,2450,"Grand-Parc 6, 6440 Brunnen, SZ",«Wohnung an schönster und ruhiger Lage mit See- und Bergblick»,,Grand-Parc 6,6440 Brunnen,SZ,46.9922527,8.610002560161181,46.9940439,8.6054085,0.40134269315212723
1.0,39,2915,"Wilenstr. 4, 8832 Wollerau, SZ",«Serviced apartment - living like in a hotel!»,"We rent this attractive furnished apartment nearby of the Lake ZurichHere are the highlights at a glance: - Unique location at Lake Zurich , low-tax community, central location- Entire flat with parquet floor , high quality basic furniture - Multi-media socket, free WiFi, TV set, air conditioning- Working surface and terrace- Bi-weekly bed and laundry service included - Bi-weekly apartment cleaning service included - Short-term rental possible (minimum rental period 1 month)- Parking spaces (CHF 75) and garage parking spaces (CHF 130) Die Highl",Wilenstr. 4,8832 Wollerau,SZ,47.19686965,8.724271113913307,47.1957261,8.7194595,0.38514120347442715
4.5,126,2197,"Sagenbachstrasse 8, 6442 Gersau, SZ",«4.5-Zimmerwohnung mit See- & Bergsicht»,,Sagenbachstrasse 8,6442 Gersau,SZ,46.9937673,8.5217809,46.9923,8.5264727,0.3914686632442843
4.5,115,2770,"Kleinstadt 2, 6440 Brunnen, SZ",«Idyllisch & zentral am Steg Brunnen - 4.5-Zimmer-Neubauwohnung»,,Kleinstadt 2,6440 Brunnen,SZ,46.9949357,8.605034450000002,46.9940439,8.6054085,0.10314175700163886
3.5,84,1720,"Schlösslistrasse 5, 8843 Oberiberg, SZ",«Schöne 3.5 Zimmerwohnung in Oberiberg»,,Schlösslistrasse 5,8843 Oberiberg,SZ,47.0412092,8.7835563,47.0391767,8.7834161,0.22625325905894614
4.5,79,1390,"Sportplatzweg 8, 6410 Goldau, SZ",«Tolles Angebot !!»,"Diese Wohnung wird bis 31.03. 2024 wegen Umbau befristet vermietet.So sieht ihr neues Zuhause aus: Geräumige Zimmerkomfortable Einbauküchepraktische Einbauschränkeschöner BalkonEinzelgarage kann dazu gemietet werdenDie günstig gelegene Wohnung hat einige Vorteile. Einkaufsmöglichkeiten sowie Migros, Coop und Denner. Zugverbindungen Richtung Zug, Luzern und Schwyz, sowie Busverbindung in der Nähe. Interesse geweckt? Dann freuen wir auf Ihren Anruf! Überzeugen Sie sich selbst, und vereinbaren Sie noch heute einen Besichtigungstermin PS: teils Fot",Sportplatzweg 8,6410 Goldau,SZ,47.0519877,8.553015294127505,47.051219,8.5507758,0.1899818248425385
4.5,100,1650,"Bächweidstrasse 3, 8857 Vorderthal, SZ",«Neu renovierte 4.5-Zimmerwohnung zu vermieten»,,Bächweidstrasse 3,8857 Vorderthal,SZ,47.12077305,8.901837614581286,47.1220234,8.9008631,0.15737458337041915
4.5,120,2690,"8862 Schübelbach, SZ",«Wohnung in Schübelbach»,,,8862 Schübelbach,SZ,47.17429218268398,8.928968373376623,47.17429218268398,8.928968373376623,0.0
3.0,95,2160,"8864 Reichenburg, SZ","«MÖBLIERT, TEMPORÄR: 3 ZI-WOHNUNG IN REICHENBURG (SZ)»",,,8864 Reichenburg,SZ,47.17060092222222,8.974003703703703,47.1691793,8.9754615,0.19269756243002148
2.0,60,2625,"6402 Merlischachen, SZ","«MÖBLIERT, TEMPORÄR: 2 ZI-WOHNUNG IN MERLISCHACHEN (SZ)»",,,6402 Merlischachen,SZ,47.0655534,8.4071994,47.0655534,8.4071994,0.0
3.5,108,1820,"Rindermattweg 12, 8840 Trachslau, SZ",«Schöne 3.5 Zi Whg mit 100 m2 sowie Balkon 10 m2 - per 1.9.»,,Rindermattweg 12,8840 Trachslau,SZ,47.09792335,8.721537707989373,47.09948,8.7254028,0.33993499528747845
1.0,40,2915,"Wilenstr. 4, 8832 Wollerau, SZ",«Wohnen wie im Hotel - Möbliertes Appartment mit Service»,"Wir vermieten per sofort oder nach Vereinbarung dieses attraktive, möblierte Studio Nr. 8 mit zweiwöchtlicher Reinigung und Wäsche-Service in Wollerau.Folgende Vorteile bietet dieses Serviced Apartment:- Steuergünstiger Gemeinde- Zentrale Wohnl- Parkettboden- Grundmöblierung vorhanden- Zweiwöchentlicher Bett- und Wäscheservice inklusive- Kurzfristige Vermietung möglich- Abstell- und Einstellhallenplätze können à CHF 75.-/Monat bzw. 130.-/Monat dazugemietet werden** Bilder sind nicht objektspezifisch zeigen jedoch den Ausbaustandard.**Haben wir",Wilenstr. 4,8832 Wollerau,SZ,47.19686965,8.724271113913307,47.1957261,8.7194595,0.38514120347442715
1.5,33,1380,"Kantonsstrasse 9, 8864 Reichenburg, SZ",«Neu eingerichtete Apartments für 1-3 Monate»,,Kantonsstrasse 9,8864 Reichenburg,SZ,47.1709054,8.9729039,47.1691793,8.9754615,0.27242912622095306
4.5,113,2375,"Bahnhofstrasse 10, 6403 Küssnacht am Rigi, SZ",«4.5-Zimmerwohnung in Küssnacht»,,Bahnhofstrasse 10,6403 Küssnacht am Rigi,SZ,47.083627,8.4363427,47.0835618,8.4335777,0.20948030880142252
2.0,50,1350,"8854 Siebnen, SZ",«Schöne 2.5 Zimmer-Wohnung / Zentral in Siebnen/SZ gelegen»,,,8854 Siebnen,SZ,47.1755353,8.8987142,47.1755353,8.8987142,0.0
4.0,88,1350,"Laburgstrasse 56, 8843 Oberiberg, SZ",«4-Zimmerwohnung neben der Skipiste»,,Laburgstrasse 56,8843 Oberiberg,SZ,47.0308141,8.770576750436199,47.0391767,8.7834161,1.3459063045646527
3.5,69,1350,"Ringstrasse 126, 6433 Stoos SZ, SZ",«Familienfreundliche 3.5 Zimmerwohnung für 6 Personen»,,Ringstrasse 126,6433 Stoos SZ,SZ,46.9807734,8.6639367,46.9769494,8.6643588,0.42641350209681894
5.5,144,2700,"Hübeli 25.1, 6074 Giswil, OW",«5.5-Zimmer-Terrassenwohnung mit Privatsphäre»,,Hübeli 25.1,6074 Giswil,OW,46.8315651,8.1851459,46.838175,8.1880027,0.7664408089393435
3.5,89,1930,"Allmendweg 5, 6055 Alpnach Dorf, OW","«Mieten ohne Kaution - Ruhig, hell, preiswert»","Wir vermieten per 01.07.2023 eine neuwertige, topmoderne Wohnung: - Alle Wohnräume mit Parkett- Küche und Nasszellen mit keramischem Plattenbelag- Küche mit Arbeitsflächen aus Granit, Glaskeramik und Geschirrspüler - Badezimmer mit mordernsten Sanitärapparaten in weiss- Eigener Tumbler und Waschmaschine - Grosser Gartensitzplatz- Lift- Abstell- / Einstellplätze anmietbar- Drogerie und Fitnesscenter in der Überbauung vorhanden- ÖV, Schulen und Einkaufsmöglichkeiten in Kürze zu erreichen- Seebad in ca. 10 Minuten erreichbar- S-Bahn Station Alpnac",Allmendweg 5,6055 Alpnach Dorf,OW,46.94211385,8.27623309098606,46.9406316,8.2753793,0.17710611569169998
3.5,112,1820,"Müliboden 6, 6064 Kerns, OW",«Attraktive 3 1/2-Zimmer-Dachwohnung»,,Müliboden 6,6064 Kerns,OW,46.9098482,8.295839067511597,46.897658812676056,8.27526624225352,2.0687909247965064
3.5,77,1740,"Brünigstrasse 119, 6060 Sarnen, OW",«3.5 Zimmerwohnung in Sarnen»,,Brünigstrasse 119,6060 Sarnen,OW,46.8985387,8.2466243087682,46.8956729,8.2461492,0.32070061187519844
4.5,85,2100,"6060 Sarnen, OW",«AN RUHIGER LAGE IM STADTKERN»,"Das kernsanierte Gebäude liegt wenige Gehminuten vom Bahnhof Sarnen an der Poststrasse. Die Wohnung besticht durch die hochwertig sanierten und lichtdurchfluteten Zimmer. Eine Besonderheit: Der Garten zur Alleinbenützung ist durch die Küche zugänglich, ist pflegeleicht und erfordert keinen ""grünen Daumen"". Diese Wohnung eignet sich als Gewerbe- und Wohnkombination, was aber keine Bedingung ist.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- geeignet für Wohnen und Arbeiten- eigener Garten (etwa 50 m²) und 2 Balkone- hochw",,6060 Sarnen,OW,46.896273761875946,8.245305229878971,46.8956729,8.2461492,0.0926077354635283
3.5,82,1930,"Professorenweg 3, 6060 Sarnen, OW",«3.5 Zimmerwohnung In Sarnen»,,Professorenweg 3,6060 Sarnen,OW,46.89269,8.249190637239888,46.8956729,8.2461492,0.40425545132952584
4.5,115,2420,"Feldheim 4, 6060 Sarnen, OW",«4.5 Zimmerwohnung In Sarnen»,,Feldheim 4,6060 Sarnen,OW,46.8919867,8.25152555,46.8956729,8.2461492,0.5787043561663697
3.5,77,1880,"Brunnenmatt 9, 6064 Kerns, OW",«Attraktive 3 1/2-Zimmer-Attika-Wohnung an zentraler Lage»,,Brunnenmatt 9,6064 Kerns,OW,46.90017185,8.277235900365518,46.897658812676056,8.27526624225352,0.3169864854743126
6.0,150,2400,"6064 Kerns, OW","«ZENTRAL, IM GRÜNEN, MIT HERRLICHER WEITSICHT»","Diese lichtdurchflutete, grosszügige und heimelige Maisonette-Wohnung liegt am Rande eines Wohnquartiers, das direkt an Felder und Wiesen angrenzt und sich somit an ruhiger und bevorzugter Wohnlage befindet. Der wundervolle Weitblick ins Grüne und die Berge lassen das Herz höherschlagen. Mit dem optimalen Grundriss und den vier Schlafzimmern eignet sich die Wohnung perfekt für eine Familie, die Ruhe und Natur geniessen will und doch sehr zentral wohnen möchte. Wenn Sie Ihr eigenes Gemüse anbauen möchten, könnten gewisse Flächen im gepflegten Ga",,6064 Kerns,OW,46.897658812676056,8.27526624225352,46.897658812676056,8.27526624225352,0.0
2.5,78,1512,"Wijermattstrasse 2, 6064 Kerns, OW",«2.5 Zimmerwohnung In Kerns»,,Wijermattstrasse 2,6064 Kerns,OW,46.9015004,8.273492302889006,46.897658812676056,8.27526624225352,0.4479233261838423
4.5,120,3000,"6060 Sarnen, OW","«MÖBLIERT, TEMPORÄR: 4½ ZIMMER-MAISONETTEWOHNUNG IN SARNEN (OW)»",,,6060 Sarnen,OW,46.896273761875946,8.245305229878971,46.8956729,8.2461492,0.0926077354635283
2.0,30,1200,"Bahnhofplatz 2, 6060 Sarnen, OW",«Wunderschöne kernsanierte 2-Zimmer Wohnung im Herzen von Sarnen»,,Bahnhofplatz 2,6060 Sarnen,OW,46.89419175,8.247036198803212,46.8956729,8.2461492,0.17795312912144576
4.5,85,2400,"Dorfstrasse 43, 6390 Engelberg, OW",«Helle 4.5-Zimmer-Wohnung in zentraler Lage von Engelberg»,,Dorfstrasse 43,6390 Engelberg,OW,46.81996985,8.401901886218415,46.8223497,8.4043996,0.3257994667318446
1.0,20,930,"Brünigstrasse 11, 6053 Alpnachstad, OW",«Möbliertes Zimmer - mit Gemeinschaftsküche im Hotel Sternen»,,Brünigstrasse 11,6053 Alpnachstad,OW,46.95396925,8.2763438,46.9534182,8.2743405,0.16393328815350736
3.5,109,2600,"Stansstaderstrasse 24, 6370 Stans, NW",«exklusive 3.5 Zimmer Dachwohnung»,Mitten im Dorf Stans steht ein 10-Familienhaus. Zeitlose Schönheit kennzeichnet das VIERÄZWÄNZGI passend zum historischen Ortsbild. Wertige Materialien sorgen für nachhaltiges Wohnen. In der hellen und offenen Wohnung finden Sie ein neues Zuhause. Von der grossen Terrasse geniessen Sie den Blick in die umliegende Berglandschaft und das mitten im Kern von Nidwaldens Hauptort.Wir vermieten eine exklusive 3.5 Zimmerwohnung im DG- Hindernisfreie Wohnung in Richtung Ost- Südost- Der Kern der Wohnung bildet die grosszügige Terrasse mit Sonne- Grosse,Stansstaderstrasse 24,6370 Stans,NW,46.95913975,8.363432452246332,46.9570611,8.3661026,0.30739235140111104
3.5,112,2215,"Engelbergstrasse 29, 6370 Stans, NW",«Wohnen an bester Zentrumslage in Stans»,"Diese tolle 3.5 Zimmerwohnung liegt mitten in Stans an bester Zentrumslage. Neben kurzen Wegen zu allen wichtigen Infrastrukturen (Schulen, ÖV, Läden, Bank, Behörden, Freizeit etc.), besticht diese Wohnung durch seinen äusserst attraktiven und hochwertigen Innenausbaustandard.Die zur Wohnung gehörende Loggia, welche mit elektrisch betriebenen Faltarmmarkisen beschattet wird, ist mit Faltschiebe-Flügelfenster ausgestattet und kann je nach Jahreszeit verschiedenartig genutzt werden - im Winter als Wintergarten und im Sommer als gedeckter Balkon.D",Engelbergstrasse 29,6370 Stans,NW,46.9569564,8.369467501716986,46.9570611,8.3661026,0.25564698659934343
4.5,90,1760,"Guggerhofstrasse 5, 6374 Buochs, NW",«Da bi n'ich dä häimä!»,"Überzeugen Sie sich selbst von dieser per 01.07.2023 oder nach Vereinbarung verfügbaren 4.5-Zimmer-Wohnung, welche im Jahr 2019 neu renoviert wurde und vereinbaren Sie noch heute einen Besichtigungstermin vor Ort! Die Guggerhofstrasse liegt am Dorfeingang, nahe des Dorfzentrums. Sie profitieren von kurzen Distanzen, wie:Einkaufsmöglichkeiten: 7 min GehwegPost Filiale: 8 min Geh-wegSchulhaus: 9 min Gehweg... und den folgenden Vorteilen:Erstbezug nach RenovationParkett- und Plattenbodenbelägegrosszügige Wohnküche mit GranitabdeckungBodenheizungGa",Guggerhofstrasse 5,6374 Buochs,NW,46.9725544,8.4168071,46.9740293,8.4222759,0.4461673973521999
4.5,107,2330,"Mattstrasse 18, 6052 Hergiswil NW, NW",«Charmante Wohnung mit Grünfläche und traumhaftem Bergpanorama»,"Charmante Wohnung mit Grünfläche und traumhaftem BergpanoramaHier lässt es sich wohnen Die steuergünstige Gemeinde Hergiswil im Kanton Nidwalden ist durch ihre Lage besonders attraktiv. Hergiswil ist per Zug, Schiff oder Auto gut erreichbar. In nur 10 Autominuten kann die Leuchtenstadt Luzern besucht werden. Ihr neues Zuhause?Diese lichtdurchflutete 4.5-Zimmer-Wohnung überzeugt mit einem originellen Grundriss. Der helle Wohnraum mit Keramikplattenboden ist grosszügig gestaltet. Das Cheminée sorgt für eine gemütliche Atmosphäre. Alle Zimmer sind",Mattstrasse 18,6052 Hergiswil NW,NW,46.99573615,8.310517559938663,46.9840938,8.3104542,1.2945791743858233
4.0,86,1750,"Zielmatte 3, 6362 Stansstad, NW",«Helle 4-Zimmer-Wohnung mit grosszügigem Balkon»,,Zielmatte 3,6362 Stansstad,NW,46.97723485,8.341990785177696,46.979741,8.3373667,0.44802181846781064
1.0,49,2990,"Seestrasse 20, 6052 Hergiswil NW, NW","«Exkl. möbliertes Apartment in der ""Villa Felsenau"" in Hergiswil am See»",,Seestrasse 20,6052 Hergiswil NW,NW,46.98390195,8.31184477996243,46.9840938,8.3104542,0.10762135335413273
1.0,41,2890,"Seestrasse 20, 6052 Hergiswil NW, NW","«Exkl. möbliertes Apartment in der ""Villa Felsenau"" in Hergiswil am See»",,Seestrasse 20,6052 Hergiswil NW,NW,46.98390195,8.31184477996243,46.9840938,8.3104542,0.10762135335413273
3.5,96,1900,"Hansmatt 11, 6370 Stans, NW",«3.5 Zimmerwohnung mit grossem Grundriss»,,Hansmatt 11,6370 Stans,NW,46.96786445,8.353595457401163,46.9570611,8.3661026,1.5309928814436462
1.5,31,910,"Guggerhofstrasse 1, 6374 Buochs, NW",«Eifach gärn dä häimä sey»,"Überzeugen Sie sich selbst von dieser im Jahr 2019 neu renovierten 1.5-Zimmerwohnung im 4. OG und vereinbaren Sie noch heute einen Besichtigungstermin vor Ort! Die Guggerhofstrasse liegt am Dorfeingang, nahe des Dorfzentrums. Sie profitieren von kurzen Distanzen, wie:- Einkaufsmöglichkeiten: 7 min Gehweg- Post Filiale: 8 min Gehweg- Schulhaus: 9 min Gehweg... und weiteren Vorteilen:- Verfügbar ab 01.07.2023- Parkett- und Plattenbodenbeläge- kleine Küche mit Granitabdeckung- Bodenheizung- kein Balkon!- Kellerabteil- ökologische Energiegewinnung",Guggerhofstrasse 1,6374 Buochs,NW,46.97323215,8.4168181,46.9740293,8.4222759,0.42347572034930725
4.5,100,1850,"Gruobstrasse 1, 6372 Ennetmoos, NW","«Grosszügige, helle 4.5-Zimmer-Wohnung mit Balkon»",,Gruobstrasse 1,6372 Ennetmoos,NW,46.95772575,8.341470836809812,46.9569495,8.3374027,0.3205906224757895
4.5,98,2450,"6052 Hergiswil NW, NW","«AN RUHIGER LAGE, MIT IDYLLISCHEM WEITBLICK»",Suchen Sie eine Wohnung mit ausgeglichenem Grundriss und einem grosszügigen Balkon mit unverbaubarer Aussicht? Dann ist diese Wohnung genau die richtige. Sie entspricht dem Eigentumsstandard von heute und ist eine von drei Wohnungen im Haus. Eine Besonderheit ist der grosszügige und gut isolierte Wintergarten mit zum Braten geeignetem Kamin. Die Schlafzimmer sind mit Einbauschränken ausgestattet. Die vorhandenen Möbel dürfen übernommen werden. Ein Parkplatz kann für CHF 80.-/Monat gemietet werden. Externe Tiefgaragenparkplätze (keine Fixen) ste,,6052 Hergiswil NW,NW,46.98939247743191,8.308090010408561,46.9840938,8.3104542,0.6158735635717324
